4	5	5	13.495227	12.697974	0.260228	0.105827
3	3	3	13.363889	12.382770	0.380718	0.174511
3	3	2	13.172773	12.433144	0.388404	0.177183
2	5	2	14.108270	14.248128	0.245925	0.213998
2	5	3	13.866343	14.146556	0.153306	0.142248
2	5	1	14.062972	14.164944	0.190879	0.087978
2	5	6	13.973509	14.170528	0.181155	0.092958
2	5	7	13.964174	14.282591	0.206053	0.097253
2	5	4	13.956451	14.126899	0.137660	0.119714
2	5	5	14.034504	14.184359	0.135565	0.094219
5	4	2	13.934233	14.240667	0.210405	0.140421
2	2	7	13.802020	14.147900	0.207665	0.197898
2	2	6	13.755956	14.061582	0.141775	0.132378
2	2	5	13.830384	14.168120	0.190249	0.116649
2	2	4	13.835762	14.115870	0.271541	0.116285
2	2	3	13.700932	14.152450	0.284722	0.160390
2	2	2	13.957942	14.213522	0.332248	0.170797
2	2	1	13.848012	14.294006	0.363561	0.148178
1	5	1	13.710174	13.922720	0.175916	0.143001
1	5	3	13.809566	13.971568	0.176222	0.112344
1	5	2	13.754643	13.906061	0.166861	0.129188
2	3	4	13.873949	14.086542	0.137916	0.154692
2	3	5	13.941365	14.145899	0.261810	0.105600
2	3	6	13.827841	14.124361	0.193056	0.131455
2	3	7	13.825923	14.103323	0.216015	0.171227
2	3	1	13.872976	14.336325	0.336408	0.151165
2	3	2	14.038817	14.197872	0.200228	0.207457
2	3	3	13.826967	14.145803	0.159747	0.099025
3	2	2	13.401170	12.520086	0.350430	0.246219
3	2	3	13.515185	12.542462	0.264550	0.136344
3	2	1	13.031106	11.956682	0.360773	0.208966
3	2	6	12.954034	12.340721	0.285318	0.157746
3	2	4	13.324381	12.440471	0.367721	0.134529
3	2	5	13.436223	12.577015	0.263215	0.144888
1	4	2	13.802887	13.908766	0.167298	0.093766
1	4	3	13.693440	13.873146	0.139628	0.115452
1	4	1	13.788307	13.921499	0.219392	0.059331
5	1	1	13.827841	14.070379	0.193056	0.162149
5	1	2	13.790023	14.111272	0.304922	0.160749
4	5	1	13.505556	12.654020	0.267129	0.092460
3	5	5	13.600000	12.594078	0.000000	0.136429
3	5	4	13.524868	12.204414	0.257647	0.249200
3	5	3	13.342037	12.477066	0.336471	0.229443
3	5	2	13.552778	12.416103	0.194702	0.169739
3	5	1	13.590058	12.499385	0.040990	0.117407
1	6	1	0.000000	0.000000	0.000000	0.000000
1	6	2	0.000000	0.000000	0.000000	0.000000
1	6	3	0.000000	0.000000	0.000000	0.000000
2	6	1	0.000000	0.000000	0.000000	0.000000
2	6	2	0.000000	0.000000	0.000000	0.000000
2	6	3	0.000000	0.000000	0.000000	0.000000
2	6	4	0.000000	0.000000	0.000000	0.000000
2	6	5	0.000000	0.000000	0.000000	0.000000
2	6	6	0.000000	0.000000	0.000000	0.000000
2	6	7	0.000000	0.000000	0.000000	0.000000
3	6	1	0.000000	0.000000	0.000000	0.000000
3	6	2	0.000000	0.000000	0.000000	0.000000
3	6	3	0.000000	0.000000	0.000000	0.000000
3	6	4	0.000000	0.000000	0.000000	0.000000
3	6	5	0.000000	0.000000	0.000000	0.000000
3	6	6	0.000000	0.000000	0.000000	0.000000
4	6	1	0.000000	0.000000	0.000000	0.000000
4	6	2	0.000000	0.000000	0.000000	0.000000
4	6	3	0.000000	0.000000	0.000000	0.000000
4	6	4	0.000000	0.000000	0.000000	0.000000
4	6	5	0.000000	0.000000	0.000000	0.000000
4	6	6	0.000000	0.000000	0.000000	0.000000
5	6	1	0.000000	0.000000	0.000000	0.000000
5	6	2	0.000000	0.000000	0.000000	0.000000
