3	6	1		167.258	153.592	0.148264	0.00171225
3	6	2		168.272	153.312	0.126895	0.00158356
3	6	3		0	0	0	0
3	6	4		150.239	153.581	0.104544	0.00129182
3	6	5		181.329	155.647	0.123552	0.00144839
3	6	6		0	0	0	0
4	1	1		182.207	166.756	0.125581	0.00152453
4	1	2		168.991	165.135	0.11763	0.00145324
4	1	3		162.486	163.714	0.134551	0.00170898
4	1	4		129.789	154.274	0.113115	0.00138785
4	1	5		125.976	154.685	0.12991	0.00167369
4	1	6		163.871	163.868	0.119178	0.00146532
4	2	1		131.49	158.011	0.130495	0.00167206
4	2	2		153.912	162.044	0.118873	0.00144939
4	2	3		132.388	155.274	0.102874	0.0013706
4	2	4		154.42	162.965	0.138185	0.00182924
4	2	5		140.824	158.555	0.114305	0.00146646
4	2	6		152.814	161.016	0.117666	0.00155918
4	3	1		155.464	162.887	0.104671	0.00130247
4	3	2		123.509	157.119	0.12665	0.00163274
4	3	3		147.302	159.967	0.110634	0.00142813
4	3	4		147.025	159.764	0.118887	0.00149455
4	3	5		158.808	163.203	0.117568	0.00146959
4	3	6		158.021	158.883	0.107489	0.0014167
4	4	1		148.038	161.508	0.140091	0.00173443
4	4	2		147.215	161.225	0.11698	0.00151901
4	4	3		138.481	158.473	0.11831	0.00152805
4	4	4		135.806	157.331	0.108995	0.00139037
4	4	5		152.934	160.873	0.139532	0.00177767
4	4	6		120.139	153.234	0.108466	0.00143898
4	5	1		160.225	144.626	0.114185	0.00143673
4	5	2		158.497	143.238	0.117	0.0014519
4	5	3		168.278	144.839	0.109502	0.00131376
4	5	4		168.313	143.574	0.150259	0.00178759
4	5	5		169.546	144.138	0.112719	0.00131161
4	6	1		0	0	0	0
4	6	2		0	0	0	0
4	6	3		0	0	0	0
4	6	4		0	0	0	0
4	6	5		0	0	0	0
4	6	6		0	0	0	0
5	1	1		165.311	151.443	0.192666	0.00248906
5	1	2		166.014	153.796	0.165678	0.00204849
5	2	1		170.599	153.294	0.213429	0.00256423
5	2	2		183.532	154.192	0.186912	0.00229587
5	3	1		163.784	151.724	0.165473	0.00211012
5	3	2		171.396	152.333	0.177051	0.00220586
5	4	1		169.528	152.794	0.18793	0.00216727
5	4	2		181.245	154.012	0.208893	0.00257581
5	6	1		193.773	166.004	0.12826	0.00155649
5	6	2		193.707	165.262	0.181769	0.00211605
